FIPS,psych.st,rehab.st,genhosp.lt,psych.lt,rehab.lt,popjuvy.10,poppsych.10,psych.st.days,rehab.st.days,genhosp.lt.days,psych.lt.days,rehab.lt.days,er.visits,suicides.17.19,pop,pop.10,medage.10,percwhite.10,percblack.10,percamind.10,percasian.10,percpi.10,perctwoormore.10,percother.10,percurban.10,medhhincome,personsimpoverished,households.10,singleparenthouseholds.10,perclessthanhs.15,percwithhsormore.15,fouryearscollege.15,skateparks,perchisp.10,impoverishedpc
5027,0,0,0,0,0,66,0,0,0,0,0,0,9273,NA,23457,24552,37,59.9,36.9,0.3,0.7,0,1,1.2,42.5,42964,4509,9759,1347,14.1,85.9,19.6,0,2.2,0.19222407
5029,0,0,0,0,0,80,0,0,0,0,0,0,9585,NA,20846,21273,40.5,84.2,11.2,0.7,0.4,0,2,1.5,29.5,46924,3215,8463,893,13,87,15.6,1,3.5,0.15422623
5031,0,1,0,0,0,0,0,0,16625,0,0,0,97749,16,110332,96443,33.2,81.2,13.1,0.4,1.1,0,1.8,2.4,67.8,47766,17960,37291,4706,10.7,89.3,26.2,4,4.2,0.162781423
5033,0,0,0,0,0,8,0,0,0,0,0,0,19417,14,63257,61948,37.6,89.1,1.2,2.2,1.4,0,2.9,3.1,48,44600,11436,23447,2709,15,85,16,0,6.1,0.180786316
5035,0,0,0,0,0,0,0,0,0,0,0,0,22271,NA,47955,50902,34.2,46.1,51.2,0.3,0.6,0,1.1,0.8,79.1,41976,10520,19026,3945,17.4,82.6,17.4,0,1.8,0.219372328
5037,0,0,0,0,0,0,0,0,0,0,0,0,9655,NA,16419,17870,39.7,75.5,22.2,0.3,0.5,0,1,0.5,43.2,45273,2874,7002,872,16.4,83.6,14.4,0,1.5,0.175041111
5039,0,0,0,0,0,159,0,0,0,0,0,0,5006,NA,7009,8116,42.7,55.2,41.9,0.4,0.1,0,1.3,1.2,47.4,41314,1241,3280,418,16.1,83.9,11.9,1,2.4,0.177058068
5041,0,0,0,0,0,0,0,0,0,0,0,0,10271,NA,11361,13008,38.7,47.9,47.8,0.3,0.3,0,0.9,2.8,68.6,37005,2859,5321,919,18.9,81.1,14.1,0,3.7,0.251650383
5043,0,0,0,0,0,75,0,0,0,0,0,0,10624,NA,18219,18509,36.9,68.8,27.8,0.2,0.5,0,1.2,1.5,51.4,44162,3191,7360,971,13.1,86.9,22.8,0,2.7,0.175146825
5045,1,1,0,0,0,11,0,16476,5553,0,0,0,58706,21,126007,113237,31.5,84.3,10.2,0.6,1.1,0,2,1.8,61.2,58482,17459,42614,4599,8.2,91.8,30.6,1,3.8,0.138555795
5047,0,0,0,0,0,5,0,0,0,0,0,0,5308,NA,17715,18125,39.8,95,0.7,1,0.9,0.1,1.7,0.5,17.4,45670,2830,7037,694,16.3,83.7,12.1,0,2.3,0.159751623
5049,0,0,0,0,0,0,0,0,0,0,0,0,4040,NA,12477,12245,47,96.8,0.3,0.6,0.2,0,1.7,0.3,7.1,32926,2169,5196,435,14.4,85.6,12.2,0,2.1,0.173839865
5051,1,0,0,0,0,159,0,4709,0,0,0,0,69772,29,99386,96024,44.4,86.4,7.9,0.6,0.7,0,2.3,2,63.1,45786,16532,40994,4264,10.9,89.1,21.6,0,4.4,0.166341336
5053,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18265,17853,39.5,94.9,2.2,0.4,0.3,0,1.1,1.2,25,58566,2189,6933,680,9.2,90.8,18.7,1,2.2,0.119846701
5055,0,0,0,0,0,33,0,0,0,0,0,0,23501,13,45325,42090,37.9,96.4,0.6,0.5,0.3,0,1.3,0.9,58.5,47098,6925,16425,1912,11.8,88.2,16.2,3,2.2,0.152785438
5057,0,0,0,0,0,0,0,0,0,0,0,0,10324,NA,21532,22609,37.7,59.4,29.4,0.4,0.4,0.1,1.9,8.5,44.2,40867,3930,8839,1332,17.4,82.6,15.1,1,10.3,0.182519041
5059,0,0,0,0,0,276,0,0,0,0,0,0,12712,10,33771,32923,40.1,85.6,10.8,0.5,0.3,0,1.7,1,34,45860,6322,12664,1377,14.2,85.8,13.3,1,2.8,0.187202037
5061,0,0,0,0,0,0,0,0,0,0,0,0,11154,NA,13202,13789,38.4,71.8,20.6,0.7,0.6,0.1,1.3,4.9,32.5,41427,2176,5365,701,14.8,85.2,13.6,1,6.2,0.164823512
5063,0,0,0,0,0,21,0,0,0,0,0,0,88673,NA,37825,36647,39,91.9,2,0.5,0.8,0.1,1.5,3.2,31.4,47903,5852,14391,1473,14,86,17.5,0,4.7,0.154712492
5065,0,0,0,0,0,0,0,0,0,0,0,0,1280,NA,13629,13696,47.3,95.8,1.3,0.8,0.3,0,1.3,0.6,0,40233,2003,5731,410,16.2,83.8,13.1,0,1.8,0.146966028
5067,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16719,17997,40.5,79.8,16.7,0.5,0.3,0.1,1.5,1.1,34.9,38636,3313,6724,802,19.8,80.2,10.1,0,2.6,0.198157785
5069,0,0,0,0,0,59,0,0,0,0,0,0,45043,NA,66824,77435,37.4,42,55.1,0.3,0.8,0,1.2,0.7,69.1,40555,14942,28873,5074,13.9,86.1,18,2,1.8,0.223602299
5071,0,0,0,0,0,0,0,0,0,0,0,0,15836,NA,26578,25540,37.2,87.2,1.4,0.9,0.7,0.1,1.9,7.8,28.6,40396,4521,9812,1072,21.1,78.9,15.4,0,9.7,0.170103093
5073,0,0,0,0,0,31,0,0,0,0,0,0,0,NA,6624,7645,43.3,60.7,37.2,0.2,0.3,0,0.8,0.7,0,37164,1655,3150,417,20.3,79.7,15.8,0,1.6,0.249849034
5075,0,0,0,0,0,0,0,0,0,0,0,0,4928,NA,16406,17415,40.9,97.3,0.8,0.4,0.1,0,1.2,0.2,36.4,39604,2887,6938,667,15.9,84.1,15.4,0,1.4,0.175972205
5077,0,0,0,0,0,4,0,0,0,0,0,0,0,NA,8857,10424,39.8,42,55.3,0.5,0.4,0,1.2,0.7,36.5,30421,2515,3624,643,24.2,75.8,10.7,0,1.8,0.283956193
5079,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13024,14134,38,66.6,29.9,0.3,0.2,0,1,2.1,0,44272,2567,4207,580,18.9,81.1,9.7,1,3,0.197097666
5081,0,0,0,0,0,0,0,0,0,0,0,0,3626,NA,12259,13171,41.2,75.5,19.1,1.5,0.3,0,2,1.6,31.5,43257,2157,5411,656,11,89,12.5,0,3.6,0.175952362
5083,0,0,0,0,0,0,0,0,0,0,0,0,8947,NA,21466,22353,41.4,93.2,1.3,1.1,1.6,0,1.8,0.9,29,42249,3640,8704,945,13.8,86.2,13.3,1,2.8,0.169570484
5085,0,0,0,0,0,0,0,0,0,0,0,0,0,15,73309,68356,35.3,89.8,6,0.5,0.8,0,1.8,1.1,55.2,62782,7760,25295,3025,10.9,89.1,20.6,0,2.9,0.105853306
5087,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16576,15717,40.9,93.6,0.2,1.2,0.5,0.1,1.7,2.7,0,48016,2699,6174,532,19.4,80.6,14.2,1,4.4,0.162825772
5089,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16694,16653,50.1,97,0.2,0.7,0.2,0,1.6,0.3,0,38760,2687,7411,531,13.5,86.5,17.1,0,1.9,0.160956032
5091,1,0,0,0,0,62,0,14859,0,0,0,0,0,NA,43257,43462,37.2,71.6,24.5,0.7,0.5,0,1.7,1,60,50905,5909,17219,2532,13.5,86.5,16.8,0,2.7,0.136602168
5093,0,0,0,0,0,0,0,0,0,0,0,0,23968,NA,40651,46480,34.9,61.6,34,0.3,0.5,0,1.5,2,63.7,39990,9128,17741,3141,18.9,81.1,13.8,0,3.6,0.224545522
5095,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6701,8149,44.2,56.3,40.9,0.4,0.4,0,1.2,0.9,31,34289,1681,3481,466,21.1,78.9,12.7,0,2,0.250858081
5097,0,0,0,0,0,11,0,0,0,0,0,0,0,NA,8986,9487,46.8,94.4,0.2,0.8,0.5,0,2,2,0,39591,1756,4000,293,20.2,79.8,13.5,0,4.1,0.19541509
5099,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8252,8997,41.6,65.9,30.7,0.3,0.3,0,1.4,1.4,30.8,36528,1951,3697,500,9.6,90.4,14.6,0,2.8,0.236427533
5101,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7753,8330,46,96.1,0.1,1.1,0.3,0,2.2,0.3,0,37648,1386,3571,237,13.5,86.5,20.5,0,2.4,0.178769509
5103,0,0,0,0,0,0,0,0,0,0,0,0,12576,NA,23382,26120,42.1,57,40.1,0.3,0.4,0,1.6,0.6,43.6,46393,3969,11003,1576,14,86,14.5,0,2.2,0.169745958
5105,0,0,0,0,0,12,0,0,0,0,0,0,0,NA,10455,10445,41.6,95.2,1.9,0.7,0.2,0,1.6,0.5,0,50560,1710,4170,414,15.2,84.8,12.7,0,2,0.163558106
5107,0,0,0,0,0,0,0,0,0,0,0,0,12562,NA,17782,21757,36.9,35,63.1,0.2,0.3,0,0.9,0.4,52,31521,5841,8491,1859,19.7,80.3,13.8,0,1.4,0.328478236
5109,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10718,11291,40.2,90,2.9,0.6,0.5,0,1.6,4.3,0,44426,1769,4457,418,12.6,87.4,17.3,1,6,0.16504945
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23528,24583,39.8,89.9,7.2,0.2,0.2,0,1.3,1.1,28.9,40536,5339,9754,1306,19.7,80.3,11.1,1,2.5,0.226921115
5113,0,0,0,0,0,0,0,0,0,0,0,0,9069,NA,19964,20662,43.1,92.7,0.3,1.8,0.5,0,2.3,2.5,26.6,39722,3991,8450,732,15.1,84.9,14.1,0,4.7,0.199909838
5115,0,0,0,0,0,0,0,0,0,0,0,0,27177,11,64072,61754,35.1,89.5,2.9,0.8,1,0,2.2,3.6,45.5,47519,10218,23353,2510,15.5,84.5,22.8,0,5.8,0.159476839
5117,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8062,8715,44.5,86.4,12.2,0.3,0.1,0,0.9,0.1,0,46205,1190,3685,375,16.8,83.2,15.4,0,1,0.147606053
5119,1,2,0,1,0,507,331,28956,42249,0,60100,0,253044,66,391911,382748,36,57.5,35,0.4,2,0.1,2.1,3,87.7,52684,56020,158772,21876,9.6,90.4,34.3,3,5,0.142940617
5121,0,0,0,0,0,97,0,0,0,0,0,0,5353,NA,17958,17969,41.9,96.5,0.7,0.5,0.2,0,1.4,0.7,32.6,42875,3036,7299,708,17.1,82.9,13.8,2,2.1,0.169061143
5123,0,0,0,0,0,48,0,0,0,0,0,0,19185,NA,24994,28258,37.2,44.2,51.9,0.5,0.5,0,1.5,1.4,48.4,34389,6679,9616,1879,18.1,81.9,10.4,0,2.9,0.267224134
5125,0,0,0,0,0,93,0,0,0,0,0,0,30693,27,122437,107118,38.8,90.5,4.7,0.5,0.9,0,1.4,2,63.8,66944,11665,41441,4154,9.4,90.6,26.7,0,3.4,0.095273488
5127,0,0,0,0,0,0,0,0,0,0,0,0,4824,NA,10281,11233,39.8,88,0.5,1.9,3.4,0,2.5,3.8,29.6,38065,1983,4368,450,20.9,79.1,9.3,0,6.2,0.19288007
5129,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7881,8195,46.8,96,0.1,1.2,0.1,0,2.2,0.3,0,34712,1740,3574,237,18.2,81.8,11.9,0,2.6,0.220784164
5131,1,1,0,0,0,116,0,25887,17778,0,0,0,113367,21,127827,125744,36.7,76.6,6.4,1.9,4.1,0.1,3.6,7.4,79.2,48945,19923,49599,6057,15.9,84.1,21.3,1,10.9,0.155859091
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17007,17058,33.7,70,4.3,2.3,0.4,0,3.1,19.9,36.4,43493,2962,5975,750,23.5,76.5,12.8,1,23,0.17416358
5135,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17442,17264,47,96,0.5,1,0.3,0,1.7,0.4,19.9,37591,4007,7360,642,16.5,83.5,10.2,0,2.2,0.229732829
5137,0,0,0,0,0,0,0,0,0,0,0,0,6625,NA,12506,12394,47.7,96.8,0.1,0.7,0.4,0,1.6,0.4,0,36930,2378,5325,375,18.8,81.2,13.9,0,2,0.190148729
5139,0,0,0,0,0,0,0,0,0,0,0,0,19871,NA,38682,41639,40.1,63.1,33,0.3,0.5,0,1.3,1.8,45.5,46602,7216,16951,2289,15.1,84.9,21.1,1,3.1,0.186546714
5141,0,0,0,0,0,0,0,0,0,0,0,0,7520,NA,16545,17295,46.6,96,0.4,0.7,0.3,0,2,0.7,0,38096,3235,7433,586,14.9,85.1,14.5,0,2.6,0.19552735
5143,2,1,0,0,0,72,84,46488,18100,0,0,0,128593,40,239187,203065,30.7,79.9,3,1.2,2.2,2,2.8,8.9,74.5,52158,34731,76389,8000,15,85,33.3,3,11.7,0.14520438
5145,0,0,0,0,0,35,0,0,0,0,0,0,49337,16,78753,77076,36,91.4,4,0.6,0.5,0,1.8,1.6,45.7,46388,11613,29342,2969,15.6,84.4,20.9,1,3.5,0.147461049
5147,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6320,7260,43.3,69.9,27.5,0.2,0.2,0.1,1.4,0.7,0,36568,1678,3134,394,18.3,81.7,14,0,2.1,0.265506329
5149,0,0,0,0,0,14,0,0,0,0,0,0,6319,NA,21341,22185,37.8,86.7,1.4,0.7,1.3,0,1.7,8.2,20.9,44469,3265,8219,976,21.8,78.2,12.8,1,9.9,0.152991894
6001,3,0,0,0,0,575,178,52174,0,0,0,0,553098,157,1671329,1510271,36.6,43,12.6,0.6,26.1,0.8,6,10.8,99.6,107589,146315,545138,56398,11.6,88.4,47.4,15,16.9,0.087544104
6003,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1129,1175,46.7,75,0,20.4,0.6,0,2.4,1.6,0,58112,193,497,47,8.8,91.2,34.5,0,4,0.170947741
6005,0,0,0,0,0,346,0,0,0,0,0,0,10562,12,39752,38091,48.2,87,2.5,1.8,1.1,0.2,3.6,3.8,39.6,62640,3462,14569,1108,10,90,19.3,1,7.4,0.087089958
6007,0,0,0,0,0,98,0,0,0,0,0,0,111906,47,219186,220000,37.2,81.9,1.6,2,4.1,0.2,4.7,5.5,81.1,58394,34503,87618,9270,10.8,89.2,27.2,5,10.2,0.157414251
6009,0,0,0,0,0,112,0,0,0,0,0,0,11367,11,45905,45578,49.2,88.9,0.8,1.5,1.3,0.2,3.9,3.4,24.6,68248,5477,18886,1452,9.8,90.2,18.3,0,7.3,0.119311622
6011,0,0,0,0,0,53,0,0,0,0,0,0,0,NA,21547,21419,33.5,64.7,0.9,2,1.3,0.3,3.6,27.3,68.3,59048,2554,7056,826,28.7,71.3,15,0,30.8,0.118531582
6013,1,0,0,0,0,543,0,20046,0,0,0,0,367555,113,1153526,1049025,38.5,58.6,9.3,0.6,14.4,0.5,5.9,10.7,99.2,106555,90482,375364,39410,10.5,89.5,42.4,9,16.6,0.078439498
6015,0,0,0,0,0,37,0,0,0,0,0,0,10590,NA,27812,28610,39.1,73.7,3.5,7.8,3.4,0.1,4.5,6.9,66.3,48979,4445,9907,1286,19.9,80.1,14.8,1,11.5,0.159823098
6017,0,0,0,0,0,74,0,0,0,0,0,0,46295,33,192843,181058,43.6,86.6,0.8,1.1,3.5,0.2,3.8,4,65.3,86202,16649,70223,5778,6.6,93.4,34.3,4,7.8,0.086334479
6019,1,1,0,0,0,278,29,16750,13235,0,0,0,181514,107,999101,930450,30.6,55.4,5.3,1.7,9.6,0.2,4.5,23.3,89.2,56926,200873,289391,47148,24,76,21.2,5,27.8,0.201053747
6021,0,0,0,0,0,16,0,0,0,0,0,0,6799,NA,28393,28122,35.3,71.1,0.8,2.2,2.6,0.1,3.6,19.6,59.1,55682,3397,9800,1169,25.2,74.8,14.2,0,23.2,0.119642165
6023,1,0,0,0,0,61,0,4394,0,0,0,0,71965,30,135558,134623,37.1,81.7,1.1,5.7,2.2,0.3,5.3,3.7,70.2,51134,25136,56031,6260,9.5,90.5,30.4,2,9,0.185426164
6025,0,0,0,0,0,20,0,0,0,0,0,0,91197,13,181215,174528,31.9,58.8,3.3,1.8,1.6,0.1,4.4,30,82.6,48102,38020,49126,8674,30.3,69.7,15.2,2,34.4,0.209806032
6027,0,0,0,0,0,0,0,0,0,0,0,0,10244,NA,18039,18546,45.6,74.1,0.6,11.4,1.3,0.1,3.5,9,53.6,59605,2071,8049,785,11.4,88.6,27.2,2,12.5,0.114806807
6029,0,1,0,0,0,448,18,0,23259,0,0,0,320020,117,900202,839631,30.7,59.5,5.8,1.5,4.2,0.1,4.5,24.3,89.8,53245,164817,254610,41604,25.9,74.1,16.4,8,28.9,0.183088907
6031,0,0,0,0,0,12,0,0,0,0,0,0,123490,23,152940,152982,31.1,54.3,7.2,1.7,3.7,0.2,4.9,28.1,89.1,57297,21840,41233,6933,26.6,73.4,14.7,3,32.9,0.142801098
6033,0,0,0,0,0,22,0,0,0,0,0,0,33316,20,64386,64665,45,80.5,1.9,3.2,1.1,0.2,4.7,8.4,66.9,46897,11622,26548,2977,14.2,85.8,15.5,1,13.1,0.180505079
6035,0,0,0,0,0,29,0,0,0,0,0,0,11349,NA,30573,34895,37.1,73.2,8.1,3.5,1,0.5,3.5,10.2,29.5,53613,3789,10058,1123,16.8,83.2,12.9,1,13.7,0.123932882
6037,9,3,0,1,0,4746,1119,330936,119564,0,229718,0,3075704,901,10039107,9818605,34.8,50.3,8.7,0.7,13.7,0.3,4.5,21.8,99.4,72721,1319242,3241204,412960,20.9,79.1,32.5,81,26.3,0.131410294
6039,0,0,0,0,0,51,0,0,0,0,0,0,30239,20,157327,150865,33,62.6,3.7,2.7,1.9,0.1,4.2,24.8,67.1,61105,26309,43317,6076,28.1,71.9,14.6,1,29,0.167224952
6041,0,0,0,0,0,119,0,0,0,0,0,0,81321,43,258826,252409,44.5,80,2.8,0.6,5.5,0.2,4.2,6.7,93.5,112069,17357,103210,7700,6.7,93.3,59.5,5,10.9,0.067060496
6043,0,0,0,0,0,6,0,0,0,0,0,0,6053,NA,17203,18251,49.2,88.2,0.8,2.9,1.1,0.1,4.1,2.8,0,52760,2565,7693,536,9.4,90.6,24.6,2,6.9,0.149101901
6045,0,0,0,0,0,69,0,0,0,0,0,0,54772,19,86749,87841,41.5,76.5,0.7,4.9,1.7,0.1,4.5,11.6,54.8,52309,11980,34945,3994,13.5,86.5,24.4,2,16.1,0.138099575
6047,0,0,0,0,0,173,96,0,0,0,0,0,80650,22,277680,255793,29.6,58,3.9,1.4,7.4,0.2,4.7,24.5,85.7,59733,46011,75642,12463,30.9,69.1,13.8,3,29.1,0.165697926
6049,0,0,0,0,0,28,0,0,0,0,0,0,6527,NA,8841,9686,46.1,83.5,0.8,3.8,0.8,0.2,3.8,7,30,45311,1757,4064,407,15.2,84.8,15.2,0,10.9,0.198733175
6051,0,0,0,0,0,0,0,0,0,0,0,0,5843,NA,14444,14202,37.2,82.4,0.3,2.1,1.4,0.1,2.9,10.8,54.2,66226,1437,5768,387,11.4,88.6,28.8,3,13.7,0.099487677
6053,0,0,0,0,0,267,0,0,0,0,0,0,156477,39,434061,415057,32.9,55.6,3.1,1.3,6.1,0.5,5.1,28.3,90.2,76509,52484,125946,15533,28.5,71.5,24.7,8,33.4,0.120913881
6055,0,0,0,1,0,94,1107,0,0,0,457283,0,41315,16,137744,136484,39.7,71.5,2,0.8,6.8,0.3,4.1,14.7,86.6,90230,9897,48876,4593,14.5,85.5,35.7,4,18.6,0.07185068
6057,0,0,0,0,0,53,0,0,0,0,0,0,44366,21,99755,98764,47.6,91.4,0.4,1.1,1.2,0.1,3.2,2.7,57.9,69550,9268,41527,3418,5.6,94.4,37.2,2,5.8,0.092907624
6059,2,1,0,0,0,1266,104,45293,11092,0,0,0,852230,349,3175692,3010232,36.2,60.8,1.7,0.6,17.9,0.3,4.2,14.5,99.9,95761,297658,992781,94226,14.5,85.5,40.6,24,18.7,0.093730122
6061,0,0,0,0,0,100,0,0,0,0,0,0,181774,54,398329,348432,40.3,83.5,1.4,0.9,5.9,0.2,4.3,3.8,86.2,97688,26170,132627,11255,5.5,94.5,39.7,7,8.1,0.065699459
6063,0,0,0,0,0,0,0,0,0,0,0,0,18202,NA,18807,20007,49.6,89,1,2.7,0.7,0.1,3.6,3,26,59376,2432,8977,717,4.9,95.1,23.7,2,6.5,0.129313553
6065,1,0,0,0,0,895,0,18673,0,0,0,0,733446,301,2470546,2189641,33.7,61,6.4,1.1,6,0.3,4.8,20.5,95.4,72905,274953,686260,88025,18,82,22.3,24,25.2,0.111292403
6067,3,0,0,0,0,789,182,118091,0,0,0,0,593333,207,1552058,1418788,34.8,57.5,10.4,1,14.3,1,6.6,9.3,97.9,71891,192993,513945,67601,12.3,87.7,30.9,15,15.8,0.124346513
6069,0,0,0,0,0,27,0,0,0,0,0,0,36175,NA,62808,55269,34.3,63.7,0.9,1.6,2.6,0.2,4.9,26.2,76,84209,6518,16805,2141,19.5,80.5,19.7,0,31,0.103776589
6071,2,1,0,1,0,769,1506,62608,14211,0,550280,0,853982,233,2180085,2035210,31.7,56.7,8.9,1.1,6.3,0.3,5,21.6,95.3,67398,284359,611618,95329,20,80,21,20,26.7,0.130434822
6073,3,0,0,1,0,1853,174,92336,0,0,123649,0,946619,436,3338330,3095313,34.6,64,5.1,0.9,10.9,0.5,5.1,13.6,96.7,83576,335034,1086865,113072,12.6,87.4,38.8,30,18.6,0.100359761
6075,1,1,0,0,0,347,95,102474,281491,0,0,0,435187,90,881549,805235,38.5,48.5,6.1,0.5,33.3,0.4,4.7,6.6,100,121795,82616,345811,18541,11.5,88.5,58.1,2,11.2,0.093716855
6077,1,0,0,0,0,856,32,11611,0,0,0,0,361796,81,762148,685306,32.7,51,7.6,1.1,14.4,0.5,6.4,19.1,91.5,68458,101772,215007,32454,20.7,79.3,18.8,7,25.4,0.13353312
6079,0,0,0,1,0,163,996,0,0,0,413983,0,97627,53,283111,269637,39.4,82.6,2.1,0.9,3.2,0.1,3.8,7.3,83.4,76599,31180,102016,8244,8.7,91.3,35.4,7,11.1,0.110133481
6081,0,0,0,0,0,293,0,0,0,0,0,0,249159,65,766573,718451,39.3,53.4,2.8,0.5,24.8,1.4,5.3,11.8,98.1,135234,46328,257837,21094,10.4,89.6,51,5,17.1,0.06043521
6083,1,0,0,0,0,329,0,4394,0,0,0,0,144955,57,446499,423895,33.6,69.6,2,1.3,4.9,0.2,4.6,17.4,95,74530,51298,142104,13882,19.1,80.9,34.2,5,22,0.114889395
6085,1,0,0,0,0,417,189,21968,0,0,0,0,538128,157,1927852,1781642,36.2,47,2.6,0.7,32,0.4,4.9,12.4,98.9,132444,116401,604204,53210,11.6,88.4,52.4,13,17.3,0.060378598
6087,0,0,0,0,0,66,0,0,0,0,0,0,72239,43,273213,262382,36.9,72.5,1.1,0.9,4.2,0.1,4.7,16.5,88,85770,27531,94355,8734,13.7,86.3,40.8,5,21.2,0.100767533
6089,0,0,0,0,0,145,0,0,0,0,0,0,81750,51,180080,177223,41.8,86.7,0.9,2.8,2.5,0.2,4.4,2.5,70.7,61464,23508,70346,7971,8.9,91.1,22.2,3,6.9,0.130541981
6091,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3005,3240,50.9,93.3,0.2,1.4,0.4,0.1,2.4,2.3,0.3,55862,375,1482,105,7.6,92.4,17.9,1,4.6,0.124792013
6093,0,0,0,0,0,13,0,0,0,0,0,0,19874,NA,43539,44900,47,84.7,1.3,4,1.2,0.2,5.3,3.3,34.2,45954,7484,19505,1950,9.8,90.2,23.2,2,8.6,0.171891867
6095,1,0,0,0,0,150,0,19780,0,0,0,0,220195,59,447643,413344,36.9,51,14.7,0.8,14.6,0.9,7.6,10.5,96.3,85704,39018,141758,18455,11.6,88.4,26.9,9,18,0.087163208
6097,0,1,0,0,0,371,0,0,18297,0,0,0,151515,76,494336,483878,39.9,76.8,1.6,1.3,3.8,0.3,4.4,11.8,87.6,87084,34758,185825,18018,11.2,88.8,35.5,11,16.2,0.0703125
6099,0,1,0,0,0,375,0,0,11589,0,0,0,199205,63,550660,514453,32.9,65.6,2.9,1.1,5.1,0.7,5.4,19.3,92,62761,70741,165180,23413,21.1,78.9,17.1,4,24.6,0.128465841
6101,0,0,0,0,0,10,0,0,0,0,0,0,0,11,96971,94737,34.5,61,2,1.4,14.4,0.3,5.6,15.3,85.2,60910,12310,31437,3927,21.8,78.2,18.2,2,20.9,0.126945169
6103,0,0,0,0,0,32,0,0,0,0,0,0,13172,14,65084,63463,39.5,81.5,0.6,2.6,1,0.1,4.3,9.9,48.5,51672,10484,23767,2931,15.5,84.5,15.7,2,14.2,0.161084137
6105,0,0,0,0,0,11,0,0,0,0,0,0,4933,NA,12285,13786,49.3,87.3,0.4,4.8,0.7,0.1,5.2,1.6,0,43881,1986,6083,551,7.6,92.4,19.5,0,6.7,0.161660562
6107,0,0,0,0,0,248,0,0,0,0,0,0,193425,42,466195,442179,29.6,60.1,1.6,1.6,3.4,0.1,4.2,29,84.5,56776,86940,130352,22546,29.2,70.8,14.6,6,33.2,0.186488487
6109,0,0,0,0,0,7,0,0,0,0,0,0,34176,13,54478,55365,47.3,87.2,2.1,1.9,1,0.1,3.7,4,51,64729,5781,22156,1905,9.3,90.7,20.5,2,7.7,0.10611623
6111,1,0,0,0,0,533,0,23890,0,0,0,0,257306,96,846006,823318,36.2,68.7,1.8,1,6.7,0.2,4.5,17,96.9,91446,68482,266920,27851,15,85,33.8,12,21.6,0.080947416
6113,0,0,0,0,0,174,0,0,0,0,0,0,35107,21,220500,200849,30.4,63.2,2.6,1.1,13,0.5,5.8,13.9,93.1,70951,35608,70872,7080,13.5,86.5,41.4,2,19.6,0.161487528
6115,0,0,0,0,0,41,0,0,0,0,0,0,52139,16,78668,72155,32.1,68.4,3.3,2.3,6.7,0.4,7.1,11.8,73.8,56607,11748,24307,3510,17.7,82.3,17.1,1,18.9,0.149336452
8001,0,0,0,0,0,69,0,0,0,0,0,0,197021,107,517421,441603,32.4,73.3,3.1,1.3,3.6,0.1,4,14.6,96.4,75341,47464,153764,20145,16.2,83.8,24.3,10,18.6,0.091731878
8003,0,0,0,0,0,0,0,0,0,0,0,0,24801,NA,16233,15445,32.9,74.8,1.1,2.8,1,0.1,4.4,15.9,63.1,38213,3019,5995,744,13.1,86.9,25,0,20.2,0.185979178
8005,1,2,0,0,1,634,0,26361,17655,0,0,28606,168299,117,656590,572003,35.7,72.7,10.2,0.8,5.1,0.2,4.3,6.8,98.4,82364,47072,224011,24872,7.4,92.6,42.8,4,11,0.071691619
8007,0,0,0,0,0,0,0,0,0,0,0,0,6489,NA,14029,12084,48.4,86.4,0.3,1.9,0.7,0,2.8,7.8,40.6,57604,1502,5267,426,7.7,92.3,37.2,1,10.7,0.107063939
8009,0,0,0,0,0,0,0,0,0,0,0,0,1732,NA,3581,3788,47.4,92.6,0.6,1.3,0.2,0,1.6,3.7,0,38945,675,1685,110,13.8,86.2,21.4,0,5.3,0.188494834
8011,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5577,6499,39.8,79.2,7.6,2.4,1,0.1,1.9,7.8,62,35764,1354,1832,226,15.2,84.8,11.4,1,9.7,0.242782858
8013,1,0,0,0,0,35,37,28558,0,0,0,0,132730,61,326196,294567,35.8,87.2,0.9,0.6,4.1,0.1,2.7,4.5,91.1,88341,33965,119300,8736,5,95,62.1,11,7.1,0.104124514
8014,0,0,0,0,0,0,0,0,0,0,0,0,46035,12,70465,55889,36.4,86.1,1.1,0.6,6.1,0.1,2.8,3.3,99.4,106892,2865,21414,1693,3.1,96.9,55.7,4,6,0.040658483
